Name,CR,Type,Size,Image URL
Narzugon,13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/556/100/100/637880557863421550.jpeg
Neothelid,13,Aberration,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/25746/569/100/100/637880557880903135.jpeg
Star Spawn Seer,13,Aberration,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/674/100/100/637880558040795337.jpeg
Wastrilith,13,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/25746/746/100/100/637880558143835391.jpeg
Dire Troll,13,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/266/481/100/100/636596734944260798.jpeg
Wastrilith,13,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/267/957/100/100/636597456555499132.jpeg
The Angry,13,Monstrosity,Medium,https://www.dndbeyond.com/avatars/thumbnails/270/266/100/100/636598506711113834.jpeg
Pari,13,Celestial,Medium,https://www.dndbeyond.com/avatars/thumbnails/27340/629/100/100/637937472211448128.jpeg
Drow Arachnomancer,13,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/293/710/100/100/636609825985413247.jpeg
Narzugon,13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/293/712/100/100/636609826231420385.jpeg
Runara,13,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/29300/971/100/100/638004184605354789.jpeg
Atropal,13,Undead,Huge,https://www.dndbeyond.com/avatars/thumbnails/30/744/100/100/636395097674418097.jpeg
Spectral Cloud,13,Undead,Huge,https://www.dndbeyond.com/avatars/thumbnails/35952/785/100/100/638264236610425661.jpeg
Altisaur,13,Monstrosity,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/36954/772/100/100/638308154377014145.jpeg
High Fae Noble,13,Fey,Medium,https://www.dndbeyond.com/avatars/thumbnails/36958/364/100/100/638308300210502679.jpeg
Hexton Modron,13,Construct,Huge,https://www.dndbeyond.com/avatars/thumbnails/37204/469/100/100/638318543728687900.jpeg
Kelubar Demodand,13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/37204/476/100/100/638318543741792036.jpeg
Deadbark Dryad,13,Fey,Medium,https://www.dndbeyond.com/avatars/thumbnails/41626/368/100/100/638506035161972071.jpeg
Phisarazu Spyder-Fiend,13,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/41626/394/100/100/638506035202219907.jpeg
Adult Lunar Dragon,13,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/41643/746/100/100/638506870330141131.jpeg
Vajra Safahr,13,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/4461/51/100/100/636708519542298608.jpeg
Adult Brass Dragon,13,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/556/100/100/638741963694123579.jpeg
Adult White Dragon,13,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/571/100/100/638741963711183153.jpeg
Beholder,13,Aberration,Large,https://www.dndbeyond.com/avatars/thumbnails/47138/664/100/100/638741963842557596.jpeg
Nalfeshnee,13,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/47139/111/100/100/638741964458172824.jpeg
Rakshasa,13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/47139/189/100/100/638741964564921938.jpeg
Shadow Dragon (Huge),13,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47139/235/100/100/638741964627557800.jpeg
Shadow Dragon (Large),13,Dragon,Large,https://www.dndbeyond.com/avatars/thumbnails/47139/237/100/100/638741964630384971.jpeg
Storm Giant,13,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/47139/276/100/100/638741964687680426.jpeg
Ultroloth,13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/47139/322/100/100/638741964753264791.jpeg
Vampire,13,Undead,Medium or Small,https://www.dndbeyond.com/avatars/thumbnails/47139/339/100/100/638741964773585163.jpeg
Skyswimmer,13,Monstrosity,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/4719/798/100/100/636755103581161494.jpeg
Muiral,13,Monstrosity,Large,https://www.dndbeyond.com/avatars/thumbnails/4772/14/100/100/636764577189818430.jpeg
Ultroloth (summoner variant),13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/5735/985/100/100/636898155506530431.jpeg
Nalfeshnee (Summoner Variant),13,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/5737/338/100/100/636898297476811195.jpeg
Storm Giant (Variant),13,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/5925/657/100/100/636920451789238930.jpeg
Zephyros,13,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/6557/370/100/100/636987964207500469.png
Tarul Var,13,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/6557/612/100/100/636987995857998798.png
King Hekaton,13,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/6558/183/100/100/636988057090562412.png
Princess Serissa,13,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/6558/215/100/100/636988060022576244.png
Manshoon,13,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/6566/393/100/100/636988841511647530.png
Beholder,13,Aberration,Large,https://www.dndbeyond.com/avatars/thumbnails/7/716/100/100/636288206263353113.jpeg
Ultroloth,13,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/8/694/100/100/636315012643988840.jpeg
Young Red Shadow Dragon,13,Dragon,Large,https://www.dndbeyond.com/avatars/thumbnails/8/774/100/100/636318352192672700.jpeg
Devourer,13,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/9/622/100/100/636329634187525452.jpeg
Neothelid,13,Aberration,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/9/759/100/100/636331381858206522.jpeg
Adult Black Dragon,14,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/0/12/100/100/636238871028269618.jpeg
Adult Copper Dragon,14,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/0/21/100/100/636238956323100804.jpeg
Ice Devil,14,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/0/352/100/100/636252777966505913.jpeg
Adult Emerald Dragon,14,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/21205/105/100/100/637707682280320661.jpeg
Ancient Sea Serpent,14,Dragon,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/21205/142/100/100/637707682335855760.jpeg
Cadaver Collector,14,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/25746/197/100/100/637880557232853502.jpeg
Drow Inquisitor (Summoner Variant),14,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/300/100/100/637880557408639679.jpeg
Drow Inquisitor,14,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/303/100/100/637880557412890114.jpeg
Elder Brain,14,Aberration,Large,https://www.dndbeyond.com/avatars/thumbnails/25746/343/100/100/637880557482786493.jpeg
Fire Giant Dreadnought,14,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/25746/361/100/100/637880557511689142.jpeg
Githyanki Supreme Commander,14,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/419/100/100/637880557628279830.jpeg
Retriever,14,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/25746/606/100/100/637880557934957974.jpeg
Retriever,14,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/276/8/100/100/636601092046475247.jpeg
Cadaver Collector,14,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/293/696/100/100/636609824472241878.jpeg
Githyanki Supreme Commander,14,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/293/756/100/100/636609838980605696.jpeg
Greater Death Dragon,14,Undead,Huge,https://www.dndbeyond.com/avatars/thumbnails/30414/531/100/100/638046466567263142.jpeg
Wersten Kern,14,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/30414/569/100/100/638046466627788953.jpeg
Fury of Kostchtchie,14,Fiend,Huge,https://www.dndbeyond.com/avatars/thumbnails/35952/706/100/100/638264236447668530.jpeg
Shemeshka,14,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/37204/521/100/100/638318543838199261.jpeg
Breath Drinker,14,Aberration,Medium,https://www.dndbeyond.com/avatars/thumbnails/37782/566/100/100/638342873680629861.jpeg
Hulgaz,14,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/37782/606/100/100/638342873774384925.jpeg
Hazvongel,14,Fiend,Huge,https://www.dndbeyond.com/avatars/thumbnails/41626/380/100/100/638506035180275763.jpeg
Adult Black Dragon,14,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/552/100/100/638741963687079989.jpeg
Adult Copper Dragon,14,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/560/100/100/638741963697436931.jpeg
Death Tyrant,14,Undead,Large,https://www.dndbeyond.com/avatars/thumbnails/47138/752/100/100/638741963964210661.jpeg
Ice Devil,14,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/47138/999/100/100/638741964306339207.jpeg
Deathpact Angel,14,Celestial,Medium,https://www.dndbeyond.com/avatars/thumbnails/4719/563/100/100/636755084024979873.jpeg
Archon of the Triumvirate,14,Celestial,Medium,https://www.dndbeyond.com/avatars/thumbnails/4719/567/100/100/636755084536516216.jpeg
Devkarin Lich,14,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/4719/606/100/100/636755087825851399.jpeg
Wurm,14,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/4719/833/100/100/636755106458190018.jpeg
Ice Devil (Summoner Variant),14,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/5737/787/100/100/636898336159248467.jpeg
Ice Devil (Spear Variant),14,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/5737/808/100/100/636898338226637075.jpeg
Nurvureem,14,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/5848/933/100/100/636911118622104650.jpeg
Juvenile Kraken,14,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/6055/384/100/100/636936164262474013.jpeg
Crokek'toeck,14,Fiend,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/6684/403/100/100/637000109744790379.png
Mahadi the Rakshasa,14,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/6684/684/100/100/637000133820789473.png
Young Kraken,14,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/7262/6/100/100/637050769059959985.jpeg
Death Tyrant,14,Undead,Large,https://www.dndbeyond.com/avatars/thumbnails/8/816/100/100/636319321542124072.jpeg
Fire Giant Dreadnought,14,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/9/640/100/100/636329703593189064.jpeg
Elder Brain,14,Aberration,Large,https://www.dndbeyond.com/avatars/thumbnails/9/747/100/100/636331329555084700.jpeg
Adult Bronze Dragon,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/0/19/100/100/636238888309014828.jpeg
Adult Green Dragon,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/0/25/100/100/636238962275103871.jpeg
Purple Worm,15,Monstrosity,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/0/274/100/100/636252769845811638.jpeg
Typhon,15,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/10836/375/100/100/637266336220140968.jpeg
Hundred-Handed One,15,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/10836/709/100/100/637266347023379172.jpeg
Adult Moonstone Dragon,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/21205/109/100/100/637707682285468794.jpeg
Oracle of Strixhaven,15,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/22135/811/100/100/637743395581927179.jpeg
Asteroid Spider,15,Monstrosity,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/25265/551/100/100/637861450506148757.jpeg
Eldritch Lich,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/25265/566/100/100/637861450537361641.jpeg
Green Abishai,15,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/438/100/100/637880557668243466.jpeg
Nabassu,15,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/550/100/100/637880557852590565.jpeg
Skull Lord,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/646/100/100/637880557998856806.jpeg
Nabassu,15,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/266/657/100/100/636596802071019892.jpeg
Green Abishai,15,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/268/121/100/100/636597534046149341.jpeg
Skull Lord,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/271/588/100/100/636599093536392353.jpeg
Sofina,15,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/32649/870/100/100/638134682519227087.jpeg
Death Giant Shrouded One,15,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/35952/650/100/100/638264236329836457.jpeg
Fomorian Noble,15,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/35952/690/100/100/638264236413665026.jpeg
Tempest Spirit,15,Undead,Huge,https://www.dndbeyond.com/avatars/thumbnails/35952/810/100/100/638264236660220796.jpeg
Refraction of Ilvaash,15,Aberration,Huge,https://www.dndbeyond.com/avatars/thumbnails/36576/644/100/100/638291908643622756.jpeg
Archon of Boundaries,15,Celestial,Huge,https://www.dndbeyond.com/avatars/thumbnails/36958/338/100/100/638308300159023113.jpeg
Witchkite,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/36958/387/100/100/638308300251530148.jpeg
Grim Champion of Pestilence,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/37782/586/100/100/638342873725869102.jpeg
Borthak,15,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/41626/362/100/100/638506035153080389.jpeg
Deathwolf,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/41626/370/100/100/638506035164780256.jpeg
Relentless Impaler,15,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/41626/400/100/100/638506035210487658.jpeg
"Strahd, Master of Death House",15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/41626/406/100/100/638506035219379633.jpeg
Drelnza,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/42855/621/100/100/638560560741202430.jpeg
Froghemoth Elder,15,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/42855/623/100/100/638560560745102310.jpeg
Jarlaxle Baenre,15,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/4461/27/100/100/636708518143978830.jpeg
Adult Green Dragon,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/565/100/100/638741963703227116.jpeg
Purple Worm,15,Monstrosity,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/47139/181/100/100/638741964553651448.jpeg
Salamander Inferno Master,15,Elemental,Large,https://www.dndbeyond.com/avatars/thumbnails/47139/217/100/100/638741964605345187.jpeg
Vampire Umbral Lord,15,Undead,Medium or Small,https://www.dndbeyond.com/avatars/thumbnails/47139/337/100/100/638741964770776744.jpeg
Mummy Lord,15,Undead,Medium or Small,https://www.dndbeyond.com/avatars/thumbnails/47139/99/100/100/638741964439726919.jpeg
Adult Bronze Dragon,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47159/906/100/100/638742881073875811.jpeg
Skittering Horror,15,Aberration,Huge,https://www.dndbeyond.com/avatars/thumbnails/4719/656/100/100/636755091621430819.jpeg
Ancient Deep Crow,15,Monstrosity,Huge,https://www.dndbeyond.com/avatars/thumbnails/6221/854/100/100/636953246912696406.png
Gorka Tharn,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/6566/857/100/100/636988893376130322.png
Strahd von Zarovich,15,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/6567/358/100/100/636988936828528107.png
Mordakhesh,15,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/7725/906/100/100/637091658652831569.jpeg
Adult Sapphire Dragon,15,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/7875/173/100/100/637104565848331006.jpeg
Adult Silver Dragon,16,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/0/122/100/100/636252753944507717.jpeg
Marilith,16,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/0/188/100/100/636252763035609706.jpeg
Planetar,16,Celestial,Large,https://www.dndbeyond.com/avatars/thumbnails/0/302/100/100/636252771761533736.jpeg
Iron Golem,16,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/0/370/100/100/636252779459959061.jpeg
Ashen Rider,16,Celestial,Medium,https://www.dndbeyond.com/avatars/thumbnails/10836/486/100/100/637266340010739169.jpeg
Nintra Siotta,16,Fey,Large,https://www.dndbeyond.com/avatars/thumbnails/16420/940/100/100/637514193165432674.jpeg
Valin Sarnaster,16,Undead,Medium,https://www.dndbeyond.com/avatars/thumbnails/16420/962/100/100/637514193198495584.jpeg
Adult Amethyst Dragon,16,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/21205/96/100/100/637707682264877090.jpeg
Adult Blue Dragon,16,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/21222/258/100/100/637708181890148915.jpeg
Daemogoth Titan,16,Fiend,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/22135/786/100/100/637743395551204496.jpeg
Nightmare Beast,16,Monstrosity,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/25265/579/100/100/637861450559183713.jpeg
Githzerai Anarch,16,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/422/100/100/637880557631770202.jpeg
Hellfire Engine,16,Construct,Huge,https://www.dndbeyond.com/avatars/thumbnails/25746/444/100/100/637880557678484469.jpeg
Phoenix,16,Elemental,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/25746/600/100/100/637880557925197059.jpeg
Star Spawn Larva Mage,16,Aberration,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/668/100/100/637880558031033427.jpeg
Steel Predator,16,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/25746/677/100/100/637880558045885956.jpeg
Storm Giant Quintessent,16,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/25746/689/100/100/637880558063757893.jpeg
Titivilus,16,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/25746/711/100/100/637880558094280837.jpeg
Steel Predator,16,Construct,Large,https://www.dndbeyond.com/avatars/thumbnails/268/322/100/100/636597619431088066.jpeg
Hellfire Engine,16,Construct,Huge,https://www.dndbeyond.com/avatars/thumbnails/269/863/100/100/636598338666040158.jpeg
Star Spawn Larva Mage,16,Aberration,Medium,https://www.dndbeyond.com/avatars/thumbnails/269/986/100/100/636598397917816675.jpeg
Titivilus,16,Fiend,Medium,https://www.dndbeyond.com/avatars/thumbnails/276/11/100/100/636601092804496015.jpeg
Zodar,16,Aberration,Medium,https://www.dndbeyond.com/avatars/thumbnails/28079/966/100/100/637961801017457265.jpeg
Phoenix,16,Elemental,Gargantuan,https://www.dndbeyond.com/avatars/thumbnails/281/125/100/100/636603599873317947.jpeg
Githzerai Anarch,16,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/293/750/100/100/636609838489823657.jpeg
Stone Giant Rockspeaker,16,Giant,Huge,https://www.dndbeyond.com/avatars/thumbnails/35952/797/100/100/638264236634848168.jpeg
Shator Demodand,16,Fiend,Large,https://www.dndbeyond.com/avatars/thumbnails/37204/518/100/100/638318543831803141.jpeg
Hlam,16,Humanoid,Medium,https://www.dndbeyond.com/avatars/thumbnails/4461/14/100/100/636708517470533975.jpeg
Adult Blue Dragon,16,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/554/100/100/638741963690979073.jpeg
Adult Silver Dragon,16,Dragon,Huge,https://www.dndbeyond.com/avatars/thumbnails/47138/569/100/100/638741963708375626.jpeg
Githyanki Dracomancer,16,Aberration,Medium,https://www.dndbeyond.com/avatars/thumbnails/47138/895/100/100/638741964162207523.jpeg
